GPS1.UTCGregorian         GPS1.EarthFixedCS.X       GPS1.EarthFixedCS.Y       GPS1.EarthFixedCS.Z       GPS2.UTCGregorian         GPS2.EarthFixedCS.X       GPS2.EarthFixedCS.Y       GPS2.EarthFixedCS.Z       GPS3.UTCGregorian         GPS3.EarthFixedCS.X       GPS3.EarthFixedCS.Y       GPS3.EarthFixedCS.Z       GPS4.UTCGregorian         GPS4.EarthFixedCS.X       GPS4.EarthFixedCS.Y       GPS4.EarthFixedCS.Z       GPS5.UTCGregorian         GPS5.EarthFixedCS.X       GPS5.EarthFixedCS.Y       GPS5.EarthFixedCS.Z       GPS6.UTCGregorian         GPS6.EarthFixedCS.X       GPS6.EarthFixedCS.Y       GPS6.EarthFixedCS.Z       GPS7.UTCGregorian         GPS7.EarthFixedCS.X       GPS7.EarthFixedCS.Y       GPS7.EarthFixedCS.Z       GPS8.UTCGregorian         GPS8.EarthFixedCS.X       GPS8.EarthFixedCS.Y       GPS8.EarthFixedCS.Z       GPS9.UTCGregorian         GPS9.EarthFixedCS.X       GPS9.EarthFixedCS.Y       GPS9.EarthFixedCS.Z       GPS10.UTCGregorian        GPS10.EarthFixedCS.X      GPS10.EarthFixedCS.Y      GPS10.EarthFixedCS.Z      GPS11.UTCGregorian        GPS11.EarthFixedCS.X      GPS11.EarthFixedCS.Y      GPS11.EarthFixedCS.Z      GPS12.UTCGregorian        GPS12.EarthFixedCS.X      GPS12.EarthFixedCS.Y      GPS12.EarthFixedCS.Z      GPS13.UTCGregorian        GPS13.EarthFixedCS.X      GPS13.EarthFixedCS.Y      GPS13.EarthFixedCS.Z      GPS14.UTCGregorian        GPS14.EarthFixedCS.X      GPS14.EarthFixedCS.Y      GPS14.EarthFixedCS.Z      GPS15.UTCGregorian        GPS15.EarthFixedCS.X      GPS15.EarthFixedCS.Y      GPS15.EarthFixedCS.Z      GPS16.UTCGregorian        GPS16.EarthFixedCS.X      GPS16.EarthFixedCS.Y      GPS16.EarthFixedCS.Z      GPS17.UTCGregorian        GPS17.EarthFixedCS.X      GPS17.EarthFixedCS.Y      GPS17.EarthFixedCS.Z      GPS18.UTCGregorian        GPS18.EarthFixedCS.X      GPS18.EarthFixedCS.Y      GPS18.EarthFixedCS.Z      GPS19.UTCGregorian        GPS19.EarthFixedCS.X      GPS19.EarthFixedCS.Y      GPS19.EarthFixedCS.Z      GPS20.UTCGregorian        GPS20.EarthFixedCS.X      GPS20.EarthFixedCS.Y      GPS20.EarthFixedCS.Z      GPS21.UTCGregorian        GPS21.EarthFixedCS.X      GPS21.EarthFixedCS.Y      GPS21.EarthFixedCS.Z      GPS22.UTCGregorian        GPS22.EarthFixedCS.X      GPS22.EarthFixedCS.Y      GPS22.EarthFixedCS.Z      GPS23.UTCGregorian        GPS23.EarthFixedCS.X      GPS23.EarthFixedCS.Y      GPS23.EarthFixedCS.Z      GPS24.UTCGregorian        GPS24.EarthFixedCS.X      GPS24.EarthFixedCS.Y      GPS24.EarthFixedCS.Z      
01 Jan 2026 13:04:00.000   2609.895239399792         23572.55561180946         11955.59293659954         01 Jan 2026 13:04:00.000   -17961.92369212941        -7203.881968568113        18191.46796040309         01 Jan 2026 13:04:00.000   -2609.879280907501        -23572.52481174722        -11955.61864745223        01 Jan 2026 13:04:00.000   17961.89816952992         7203.694473381796         -18191.56451214583        01 Jan 2026 13:04:00.000   -19139.83513058767        14043.88783262361         11909.9547091927          01 Jan 2026 13:04:00.000   -2789.179074893811        -19159.90714371569        18181.61162266088         01 Jan 2026 13:04:00.000   19139.85582413006         -14043.91238386918        -11909.94378951132        01 Jan 2026 13:04:00.000   2789.169645037986         19159.92954691252         -18181.61336264364        01 Jan 2026 13:04:00.000   -21762.21264091904        -9555.798449838338        11853.62499746105         01 Jan 2026 13:04:00.000   15152.00047978299         -11998.46804770581        18218.3426416055          01 Jan 2026 13:04:00.000   21762.17520248868         9555.802815714385         -11853.64607641514        01 Jan 2026 13:04:00.000   -15151.9917997653         11998.45568485325         -18218.33895887531        01 Jan 2026 13:04:00.000   -2635.708307530093        -23626.50582661268        11842.87272069706         01 Jan 2026 13:04:00.000   17921.04493508855         7120.822678912077         18264.31381170584         01 Jan 2026 13:04:00.000   2635.683524596452         23626.51111344418         -11842.88742968444        01 Jan 2026 13:04:00.000   -17921.05299249988        -7120.897364053826        -18264.28224722047        01 Jan 2026 13:04:00.000   19113.40988516243         -14097.60154777443        11888.93099160257         01 Jan 2026 13:04:00.000   2748.540750435273         19076.74237067887         18275.0347965436          01 Jan 2026 13:04:00.000   -19113.40331595893        14097.61344657851         -11888.90336494468        01 Jan 2026 13:04:00.000   -2748.558307914719        -19076.732898473          -18275.02622586107        01 Jan 2026 13:04:00.000   21735.81562818295         9501.425099876893         11945.33734282789         01 Jan 2026 13:04:00.000   -15192.47329450599        11915.63333791433         18239.01128671413         01 Jan 2026 13:04:00.000   -21735.87295048395        -9501.401461172693        -11945.31138626832        01 Jan 2026 13:04:00.000   15192.53400308933         -11915.60975040092        -18238.97471340337        
01 Jan 2026 13:05:00.000   2555.413038866312         23497.41222134568         12114.20761589354         01 Jan 2026 13:05:00.000   -18016.51861037294        -7331.213662877421        18086.32400219586         01 Jan 2026 13:05:00.000   -2555.39690446978         -23497.38118740426        -12114.23337490856        01 Jan 2026 13:05:00.000   18016.49344086134         7331.026871181728         -18086.42172927992        01 Jan 2026 13:05:00.000   -19102.40970201643        13959.23667800885         12068.4791661001          01 Jan 2026 13:05:00.000   -2705.948249029439        -19270.63760806817        18076.87757214374         01 Jan 2026 13:05:00.000   19102.43047493219         -13959.26151060418        -12068.46813172786        01 Jan 2026 13:05:00.000   2705.938962538614         19270.65993871142         -18076.87929903318        01 Jan 2026 13:05:00.000   -21670.59835190056        -9565.602590079157        12012.46983365874         01 Jan 2026 13:05:00.000   15289.76531276591         -11981.53586154328        18114.10537500337         01 Jan 2026 13:05:00.000   21670.56062238997         9565.607130597284         -12012.49092357443        01 Jan 2026 13:05:00.000   -15289.75670180567        11981.52342135838         -18114.10163545129        01 Jan 2026 13:05:00.000   -2581.820218556962        -23551.96274855673        12002.12636980429         01 Jan 2026 13:05:00.000   17975.51246324673         7248.8104323429           18160.16035846117         01 Jan 2026 13:05:00.000   2581.795493290182         23551.96785543595         -12002.1408753866         01 Jan 2026 13:05:00.000   -17975.52035879451        -7248.884890241473        -18160.12847524017        01 Jan 2026 13:05:00.000   19075.38725194053         -14013.55409583709        12048.26975383831         01 Jan 2026 13:05:00.000   2665.181772694236         19188.12808482827         18170.48724805987         01 Jan 2026 13:05:00.000   -19075.38072822829        14013.56607122464         -12048.24239092445        01 Jan 2026 13:05:00.000   -2665.19929653615         -19188.11863284582        -18170.47855261542        01 Jan 2026 13:05:00.000   21643.60815339518         9510.624862197299         12104.35785577546         01 Jan 2026 13:05:00.000   -15330.36614172645        11899.35600864257         18133.97108599947         01 Jan 2026 13:05:00.000   -21643.66583931679        -9510.601111401043        -12104.3318824153         01 Jan 2026 13:05:00.000   15330.42659603077         -11899.33250780326        -18133.93401428083        
01 Jan 2026 13:06:00.000   2500.122681470895         23421.39925211506         12271.89429946224         01 Jan 2026 13:06:00.000   -18071.18912335077        -7457.646244182542        17979.79485402561         01 Jan 2026 13:06:00.000   -2500.106369715792        -23421.36798315985        -12271.92010207746        01 Jan 2026 13:06:00.000   18071.16431339228         7457.46016335383          -17979.89374801662        01 Jan 2026 13:06:00.000   -19064.63258183198        13873.45456245351         12226.07912374905         01 Jan 2026 13:06:00.000   -2623.529305423941        -19380.98609089478        17970.75903945489         01 Jan 2026 13:06:00.000   19064.65343442586         -13873.47967867392        -12226.06797874265        01 Jan 2026 13:06:00.000   2623.520162844501         19381.00834877116         -17970.76075540461        01 Jan 2026 13:06:00.000   -21577.82606925161        -9575.663954255942        12170.39446749479         01 Jan 2026 13:06:00.000   15426.79795096945         -11965.11787814576        18008.48077624123         01 Jan 2026 13:06:00.000   21577.78804783822         9575.668669910601         -12170.41556476371        01 Jan 2026 13:06:00.000   -15426.78940888177        11965.10536139399         -18008.47697787741        01 Jan 2026 13:06:00.000   -2527.127669482799        -23476.54173412975        12160.46060009546         01 Jan 2026 13:06:00.000   18030.06369640056         7375.904886733803         18054.61605243331         01 Jan 2026 13:06:00.000   2527.103001920716         23476.54666168413         -12160.47490239406        01 Jan 2026 13:06:00.000   -18030.07142904184        -7375.979115519755        -18054.58385383143        01 Jan 2026 13:06:00.000   19037.00923640268         -13928.36731855064        12206.68555918982         01 Jan 2026 13:06:00.000   2582.642769019283         19299.13765111011         18064.54805945779         01 Jan 2026 13:06:00.000   -19037.00275597248        13928.3793690911          -12206.65846011579        01 Jan 2026 13:06:00.000   -2582.660258006276        -19299.12821832668        -18064.53923726632        01 Jan 2026 13:06:00.000   21550.23898113846         9520.090213953623         12262.4511236164          01 Jan 2026 13:06:00.000   -15467.51871910876        11883.59869208923         18027.54204633535         01 Jan 2026 13:06:00.000   -21550.29703173888        -9520.066351942733        -12262.4251379886         01 Jan 2026 13:06:00.000   15467.57891454243         -11883.57527675969        -18027.50447920598        
01 Jan 2026 13:07:00.000   2444.019784467604         23344.52816422284         12428.64090908584         01 Jan 2026 13:07:00.000   -18125.92418737298        -7583.171837419671        17871.88867307644         01 Jan 2026 13:07:00.000   -2444.003293912704        -23344.49665918851        -12428.6667507085         01 Jan 2026 13:07:00.000   18125.8997434534          7582.986474716653         -17871.98872544654        01 Jan 2026 13:07:00.000   -19026.51583048592        13786.54339071641         12382.74251048556         01 Jan 2026 13:07:00.000   -2541.923575797588        -19490.93914248924        17863.26415022137         01 Jan 2026 13:07:00.000   19026.53676301476         -13786.56879278787        -12382.73125893559        01 Jan 2026 13:07:00.000   2541.914577651185         19490.96132741246         -17863.26585739222        01 Jan 2026 13:07:00.000   -21483.90341709026        -9585.99206504824         12327.38680245556         01 Jan 2026 13:07:00.000   15563.0860474798          -11949.20857811332        17901.47693310814         01 Jan 2026 13:07:00.000   21483.86510299667         9585.99695632988          -12327.40790343657        01 Jan 2026 13:07:00.000   -15563.07757404843        11949.19598555275         -17901.47307393499        01 Jan 2026 13:07:00.000   -2471.626169894359        -23400.25417753448        12317.86328362149         01 Jan 2026 13:07:00.000   18084.6876480344          7502.098057759131         17947.68897534213         01 Jan 2026 13:07:00.000   2471.60156007449          23400.25892636214         -12317.87738275601        01 Jan 2026 13:07:00.000   -18084.69521672598        -7502.172055602378        -17947.65646473246        01 Jan 2026 13:07:00.000   18998.28800683536         -13842.04305454113        12364.16627348639         01 Jan 2026 13:07:00.000   2500.925128561535         19409.75751089248         17957.22534267197         01 Jan 2026 13:07:00.000   -18998.28156751074        13842.05517881025         -12364.13943831897        01 Jan 2026 13:07:00.000   -2500.942581483371        -19409.74809623725        -17957.21639174169        01 Jan 2026 13:07:00.000   21455.71584322336         9529.830744024155         12419.6050369734          01 Jan 2026 13:07:00.000   -15603.91862258066        11868.35576005703         17919.73231718632         01 Jan 2026 13:07:00.000   -21455.77425951262        -9529.806771677524        -12419.57904364051        01 Jan 2026 13:07:00.000   15603.9785545826          -11868.33242903144        -17919.69425770101        
01 Jan 2026 13:08:00.000   2387.100112444938         23266.81050477047         12584.43543859239         01 Jan 2026 13:08:00.000   -18180.71268676708        -7707.782716541421        17762.61372201018         01 Jan 2026 13:08:00.000   -2387.083441662856        -23266.77876266118        -12584.46131460028        01 Jan 2026 13:08:00.000   18180.6886153917          7707.598079104519         -17762.71492413942        01 Jan 2026 13:08:00.000   -18988.07151052574        13698.50523795379         12538.45732643916         01 Jan 2026 13:08:00.000   -2461.132227542331        -19600.48332489254        17754.40113549822         01 Jan 2026 13:08:00.000   18988.09252319874         -13698.53092805209        -12538.44597246891        01 Jan 2026 13:08:00.000   2461.123374325944         19600.50543670355         -17754.40283605771        01 Jan 2026 13:08:00.000   -21388.83816857651        -9596.596362447293        12483.43481347975         01 Jan 2026 13:08:00.000   15698.61734700603         -11933.80230519118        17793.10203904277         01 Jan 2026 13:08:00.000   21388.79956107116         9596.601429841987         -12483.45591449949        01 Jan 2026 13:08:00.000   -15698.60894198287        11933.78963757186         -17793.09811705534        01 Jan 2026 13:08:00.000   -2415.311375936542        -23323.11156139986        12474.32236382861         01 Jan 2026 13:08:00.000   18139.37325822062         7627.382109286167         17839.38731482504         01 Jan 2026 13:08:00.000   2415.286823895989         23323.11613207006         -12474.33625991636        01 Jan 2026 13:08:00.000   -18139.38066191931        -7627.455874395807        -17839.35449559858        01 Jan 2026 13:08:00.000   18959.23573439775         -13754.58331426276        12520.69983422497         01 Jan 2026 13:08:00.000   2420.030074719748         19519.97411646631         17848.5273156138          01 Jan 2026 13:08:00.000   -18959.22933403529        13754.59551084308         -12520.67326300274        01 Jan 2026 13:08:00.000   -2420.047490373287        -19519.96471882188        -17848.51823394736        01 Jan 2026 13:08:00.000   21360.04662128078         9539.855957168002         12575.80755846094         01 Jan 2026 13:08:00.000   -15739.5535411173         11853.62144667304         17810.55015377767         01 Jan 2026 13:08:00.000   -21360.10540422014        -9539.831875366301        -12575.78156201438        01 Jan 2026 13:08:00.000   15739.61320515803         -11853.59819870464        -17810.51160504859        
01 Jan 2026 13:09:00.000   2329.359578318964         23188.25790589764         12739.26595477678         01 Jan 2026 13:09:00.000   -18235.54343582507        -7831.471305584309        17651.97836833484         01 Jan 2026 13:09:00.000   -2329.342725896896        -23188.22592578732        -12739.29186051943        01 Jan 2026 13:09:00.000   18235.51974351751         7831.287400435044         -17652.08071151252        01 Jan 2026 13:09:00.000   -18949.31168441174        13609.34234960579         12693.21164444145         01 Jan 2026 13:09:00.000   -2381.156263765187        -19709.60521410375        17644.17833113934         01 Jan 2026 13:09:00.000   18949.33277739083         -13609.3683298558         -12693.20019220585        01 Jan 2026 13:09:00.000   2381.147555951157         19709.62725267093         -17644.18002726104        01 Jan 2026 13:09:00.000   -21292.63824473173        -9607.486201916723        12638.52654787892         01 Jan 2026 13:09:00.000   15833.37968777856         -11918.89326740333        17683.36439250727         01 Jan 2026 13:09:00.000   21292.59934312956         9607.491445905784         -12638.54764523233        01 Jan 2026 13:09:00.000   -15833.37135088322        11918.88052546675         -17683.36040569351        01 Jan 2026 13:09:00.000   -2358.179091324279        -23245.12545483344        12629.82585648128         01 Jan 2026 13:09:00.000   18194.10939555644         7751.749354461507         17729.71936381116         01 Jan 2026 13:09:00.000   2358.154597099678         23245.129847887           -12629.83954963666        01 Jan 2026 13:09:00.000   -18194.11663321919        -7751.822885085638        -17729.68623937637        01 Jan 2026 13:09:00.000   18919.86459091984         -13665.99027989491        12676.27425149355         01 Jan 2026 13:09:00.000   2339.95866517328          19629.77393327496         17738.46230154339         01 Jan 2026 13:09:00.000   -18919.85822740947        13666.00254737609         -12676.24794422775        01 Jan 2026 13:09:00.000   -2339.97604236244         -19629.76455147721        -17738.45308713899        01 Jan 2026 13:09:00.000   21263.23934556271         9550.175272175366         12731.04672360665         01 Jan 2026 13:09:00.000   -15874.41125865013        11839.38984954128         17700.00391646446         01 Jan 2026 13:09:00.000   -21263.29849606412        -9550.151081801327        -12731.02072866597        01 Jan 2026 13:09:00.000   15874.47065023281         -11839.36668334284        -17699.9648816609         
01 Jan 2026 13:10:00.000   2270.794244302338         23108.88208281067         12893.12059831419         01 Jan 2026 13:10:00.000   -18290.40518076403        -7954.230179709334        17539.9910837649          01 Jan 2026 13:10:00.000   -2270.777208842764        -23108.84986384305        -12893.14652911407        01 Jan 2026 13:10:00.000   18290.38187406517         7954.047013749725         -17540.09455919097        01 Jan 2026 13:10:00.000   -18910.24841233421        13519.05714125534         12846.99361093916         01 Jan 2026 13:10:00.000   -2301.996523361545        -19818.2914022891         17532.60417716029         01 Jan 2026 13:10:00.000   18910.26958573438         -13519.08341373018        -12846.98206462359        01 Jan 2026 13:10:00.000   2301.98796139767          19818.31336750847         -17532.60587102328        01 Jan 2026 13:10:00.000   -21195.31171323418        -9618.670852566956        12792.65012625235         01 Jan 2026 13:10:00.000   15967.3610034315          -11904.47553821163        17572.27239635294         01 Jan 2026 13:10:00.000   21195.27251689726         9618.676273626574         -12792.67121620325        01 Jan 2026 13:10:00.000   -15967.35273435088        11904.46272269011         -17572.26834269398        01 Jan 2026 13:10:00.000   -2300.225268330455        -23166.30751145987        12784.3618505795          01 Jan 2026 13:10:00.000   18248.88485911437         7875.192256770587         17618.69351988749         01 Jan 2026 13:10:00.000   2300.200831957932         23166.31172740973         -12784.37534091341        01 Jan 2026 13:10:00.000   -18248.8919296986         -7875.265551196125        -17618.66009366983        01 Jan 2026 13:10:00.000   18880.1867467007          -13576.26630521117        12830.87760888894         01 Jan 2026 13:10:00.000   2260.711791945383         19739.1434421423          17627.03872843336         01 Jan 2026 13:10:00.000   -18880.18041796585        13576.27864219039         -12830.85156556425        01 Jan 2026 13:10:00.000   -2260.729129481079        -19739.1340749803         -17627.02937928589        01 Jan 2026 13:10:00.000   21165.30219371877         9560.798020031691         12885.31064176706         01 Jan 2026 13:10:00.000   -16008.47965595927        11825.65493092055         17588.10207009243         01 Jan 2026 13:10:00.000   -21165.36171264434        -9560.773721970414        -12885.28465297922        01 Jan 2026 13:10:00.000   16008.53877062078         -11825.63184516495        -17588.06255244048        
01 Jan 2026 13:11:00.000   2211.400322846588         23028.69483179767         13045.98758466783         01 Jan 2026 13:11:00.000   -18345.2866016995         -8076.052066217312        17426.66044357376         01 Jan 2026 13:11:00.000   -2211.383102968026        -23028.66237318653        -13046.01353582151        01 Jan 2026 13:11:00.000   18345.26368716633         8075.869646229327         -17426.76504236012        01 Jan 2026 13:11:00.000   -18870.89375003246        13427.65219845749         12999.79144690141         01 Jan 2026 13:11:00.000   -2223.653681116585        -19926.52849998965        17419.6872170932          01 Jan 2026 13:11:00.000   18870.91500392216         -13427.67876517785        -12999.77981072062        01 Jan 2026 13:11:00.000   2223.645265426163         19926.55039178508         -17419.68891088148        01 Jan 2026 13:11:00.000   -21096.86678718993        -9630.159495346017        12945.7937433963          01 Jan 2026 13:11:00.000   16100.54932486969         -11890.54305769824        17459.83455717798         01 Jan 2026 13:11:00.000   21096.82729552818         9630.165093946847         -12945.81482217796        01 Jan 2026 13:11:00.000   -16100.5411232575         11890.53016931442         -17459.83043464854        01 Jan 2026 13:11:00.000   -2241.446008747265        -23086.66946744605        12937.91850927052         01 Jan 2026 13:11:00.000   18303.68838040581         7997.703431072187         17506.31828465698         01 Jan 2026 13:11:00.000   2241.421630262359         23086.6735067777          -12937.93179688985        01 Jan 2026 13:11:00.000   -18303.69528286955        -7997.776487624666        -17506.28456009851        01 Jan 2026 13:11:00.000   18840.21436830845         -13485.41391541872        12984.49806442885         01 Jan 2026 13:11:00.000   2182.290181494699         19848.06914149944         17514.26512832466         01 Jan 2026 13:11:00.000   -18840.20807230637        13485.42632050106         -12984.47228500423        01 Jan 2026 13:11:00.000   -2182.30747819476         -19848.05978771535        -17514.25564242683        01 Jan 2026 13:11:00.000   21066.24348954821         9571.733442098523         13038.5874970377          01 Jan 2026 13:11:00.000   -16141.74671255046        11812.41051892608         17474.85318335099         01 Jan 2026 13:11:00.000   -21066.30337770961        -9571.70903723777         -13038.56151907625        01 Jan 2026 13:11:00.000   16141.80554586242         -11812.38751224684        -17474.81318613323        
01 Jan 2026 13:12:00.000   2151.17417756919          22947.70802823016         13197.85520499086         01 Jan 2026 13:12:00.000   -18400.17631463503        -8196.929845529727        17311.99512593805         01 Jan 2026 13:12:00.000   -2151.156771906886        -22947.67532925935        -13197.88117177024        01 Jan 2026 13:12:00.000   18400.1537988396          8196.748178174752         -17312.10083910998        01 Jan 2026 13:12:00.000   -18831.25974660953        13335.13027654875         13151.59344872132         01 Jan 2026 13:12:00.000   -2146.128247844631        -20034.30313832577        17305.43609733369         01 Jan 2026 13:12:00.000   18831.28108101104         -13335.1571394821         -13151.58172691827        01 Jan 2026 13:12:00.000   2146.119978826564         20034.32495664912         -17305.4377932356         01 Jan 2026 13:12:00.000   -20997.31182388411        -9641.961221236392        13097.94566920757         01 Jan 2026 13:12:00.000   16232.93278211424         -11877.08963377968        17346.05948467727         01 Jan 2026 13:12:00.000   20997.27203635586         9641.966997843199         -13097.96673302328        01 Jan 2026 13:12:00.000   -16232.92464759056        11877.07667324586         -17346.05529124591        01 Jan 2026 13:12:00.000   -2181.837564832431        -23006.22313951227        13090.48407075486         01 Jan 2026 13:12:00.000   18358.50862536101         8119.275644598547         17392.60226308866         01 Jan 2026 13:12:00.000   2181.813244270052         23006.22700268427         -13090.49715576191        01 Jan 2026 13:12:00.000   -18358.51535866316        -8119.348461641922        -17392.56824364758        01 Jan 2026 13:12:00.000   18799.95961637575         -13393.43580697729        13137.12385145826         01 Jan 2026 13:12:00.000   2104.69439484502          19956.53754960847         17400.15013667435         01 Jan 2026 13:12:00.000   -18799.95335109764        13393.44827877607         -13137.09833586779        01 Jan 2026 13:12:00.000   -2104.711649534097        -19956.52820789745        -17400.14051201779        01 Jan 2026 13:12:00.000   20966.07170173185         9582.990688300677         13190.86554915736         01 Jan 2026 13:12:00.000   -16274.20050851011        11799.65030876271         17360.2659281181          01 Jan 2026 13:12:00.000   -20966.13195988982        -9582.9661775312          -13190.83958672171        01 Jan 2026 13:12:00.000   16274.25905607997         -11799.62737975455        -17360.22545467329        
01 Jan 2026 13:13:00.000   2090.11232413163          22865.93362455417         13348.71182702257         01 Jan 2026 13:13:00.000   -18455.06287345621        -8316.856552161315        17196.00391127429         01 Jan 2026 13:13:00.000   -2090.094731338284        -22865.90068457773        -13348.73780467607        01 Jan 2026 13:13:00.000   18455.04076298447         8316.675643979661         -17196.11072977179        01 Jan 2026 13:13:00.000   -18791.35844236238        13241.49430040899         13302.38798911184         01 Jan 2026 13:13:00.000   -2069.420570537629        -20141.60197120138        17189.85956647986         01 Jan 2026 13:13:00.000   18791.37985725223         -13241.52146146887        -13302.37618595656        01 Jan 2026 13:13:00.000   2069.412448566517         20141.62371603279         -17189.86126668754        01 Jan 2026 13:13:00.000   -20896.65532349882        -9654.08502948897         13249.09424958121         01 Jan 2026 13:13:00.000   16364.49960614332         -11864.10894342863        17230.95589098418         01 Jan 2026 13:13:00.000   20896.61523961149         9654.090984560218         -13249.11529460494        01 Jan 2026 13:13:00.000   -16364.49153829423        11864.09591144627         -17230.95162461371        01 Jan 2026 13:13:00.000   -2121.396340206549        -22924.98042293278        13242.04684918646         01 Jan 2026 13:13:00.000   18413.33419631382         8239.901817947306         17277.5541628598          01 Jan 2026 13:13:00.000   2121.372077600951         22924.98411037728         -13242.05973167844        01 Jan 2026 13:13:00.000   -18413.34075941434        -8239.974393883755        -17277.5198520101         01 Jan 2026 13:13:00.000   18759.43464341074         -13300.33484737059        13288.74327955            01 Jan 2026 13:13:00.000   2027.92482772443          20064.53520678607         17284.7024916955          01 Jan 2026 13:13:00.000   -18759.42840688197        13300.34738450772         -13288.71802770369        01 Jan 2026 13:13:00.000   -2027.942039233913        -20064.52587579628        -17284.69272627195        01 Jan 2026 13:13:00.000   20864.79544253083         9594.578815350684         13342.13313440662         01 Jan 2026 13:13:00.000   -16405.82922635557        11787.36786396604         17244.34907879739         01 Jan 2026 13:13:00.000   -20864.8560713946         -9594.554199566515        -13342.10719222122        01 Jan 2026 13:13:00.000   16405.88748382757         -11787.34501118546        -17244.30813252011        
01 Jan 2026 13:14:00.000   2028.211431116551         22783.38364826694         13498.54589597857         01 Jan 2026 13:14:00.000   -18509.93477194532        -8435.825375646104        17078.69568156741         01 Jan 2026 13:14:00.000   -2028.193649863023        -22783.35046670914        -13498.57187973235        01 Jan 2026 13:14:00.000   18509.91307339607         8435.64523305653          -17078.80359624659        01 Jan 2026 13:14:00.000   -18751.2018665999         13146.74736421538         13452.16351799548         01 Jan 2026 13:14:00.000   -1993.530832564275        -20248.41167750306        17072.96647466346         01 Jan 2026 13:14:00.000   18751.22336190927         -13146.77482526073        -13452.15163778397        01 Jan 2026 13:14:00.000   1993.522857990515         20248.43334885105         -17072.96818137225        01 Jan 2026 13:14:00.000   -20794.90592781792        -9666.539825850155        13399.22790730243         01 Jan 2026 13:14:00.000   16495.23813070335         -11851.59453393708        17114.53259000456         01 Jan 2026 13:14:00.000   20794.86554712863         9666.545959837635         -13399.24892967938        01 Jan 2026 13:14:00.000   -16495.23012908045        11851.58143119619         -17114.52824865242        01 Jan 2026 13:14:00.000   -2060.118890749681        -22842.95328952159        13392.59523556704         01 Jan 2026 13:14:00.000   18468.15363400722         8359.575026027102         17161.1827936902          01 Jan 2026 13:14:00.000   2060.094686134404         22842.95680164482         -13392.60791563558        01 Jan 2026 13:14:00.000   -18468.1600258674         -8359.647359296789        -17161.14819492122        01 Jan 2026 13:14:00.000   18718.65159159548         -13206.11407486947        13439.34473539941         01 Jan 2026 13:14:00.000   1951.981710755316         20172.04867762206         17167.93103368909         01 Jan 2026 13:14:00.000   -18718.64538187581        13206.1266759758          -13439.31974718402        01 Jan 2026 13:14:00.000   -1951.998877923202        -20172.03935595461        -17167.92112549151        01 Jan 2026 13:14:00.000   20762.42346647193         9606.506784966736         13492.37866650039         01 Jan 2026 13:14:00.000   -16536.62115285526        11775.55661768502         17127.11151164724         01 Jan 2026 13:14:00.000   -20762.48446669871        -9606.482065065502        -13492.35274931395        01 Jan 2026 13:14:00.000   16536.67911591156         -11775.53383965089        -17127.07009598753        
01 Jan 2026 13:15:00.000   1965.468320860799         22700.07019988348         13647.34593543508         01 Jan 2026 13:15:00.000   -18564.78044580146        -8553.829661450945        16960.07941969173         01 Jan 2026 13:15:00.000   -1965.450349836825        -22700.03677623883        -13647.37192049422        01 Jan 2026 13:15:00.000   18564.75916578523         8553.650290750242         -16960.18842132619        01 Jan 2026 13:15:00.000   -18710.80203547407        13050.89273115326         13600.90856338842         01 Jan 2026 13:15:00.000   -1918.459053882503        -20354.71896329745        16954.76577287332         01 Jan 2026 13:15:00.000   18710.82361108926         -13050.9204939877         -13600.89661044147        01 Jan 2026 13:15:00.000   1918.451227032405         20354.74056119916         -16954.76748828117        01 Jan 2026 13:15:00.000   -20692.07241890104        -9679.334420822042        13548.33514293252         01 Jan 2026 13:15:00.000   16625.13679411219         -11839.53982419038        16996.79849674291         01 Jan 2026 13:15:00.000   20692.03174101723         9679.340734170451         -13548.35613877986        01 Jan 2026 13:15:00.000   -16625.12885823218        11839.52665136891         -16996.79407836156        01 Jan 2026 13:15:00.000   -1998.001925453915        -22760.1537856079         13542.11769863453         01 Jan 2026 13:15:00.000   18522.9554196047          8478.288498990707         17043.49706666867         01 Jan 2026 13:15:00.000   1997.977778861764         22760.15712279074         -13542.13017636518        01 Jan 2026 13:15:00.000   -18522.96163918736        -8478.360588071591        -17043.46218348473        01 Jan 2026 13:15:00.000   18677.62259059776         -13110.77669825172        13588.91668371309         01 Jan 2026 13:15:00.000   1876.865109658022         20279.06455319649         17049.8447043682          01 Jan 2026 13:15:00.000   -18677.61640578145        13110.78936196729         -13588.89195899298        01 Jan 2026 13:15:00.000   -1876.882231328791        -20279.05523940536        -17049.83465139195        01 Jan 2026 13:15:00.000   20658.96466900207         9618.783462123869         13641.59063747456         01 Jan 2026 13:15:00.000   -16666.56468084081        11764.20987397555         17008.56220410214         01 Jan 2026 13:15:00.000   -20659.02604119653        -9618.758639007106        -13641.56475005919        01 Jan 2026 13:15:00.000   16666.62234520244         -11764.18716916969        -17008.52032256514        
